29-Oct-2021,09:10,"25,377.24",-29.26,-0.12%,"25,377.24","25,377.24","25,377.24","335,297,477"
29-Oct-2021,09:05,"25,406.50",-2.96,-0.01%,"25,406.50","25,406.50","25,406.50","28,500"
29-Oct-2021,09:00,"25,409.46",+17.50,+0.07%,"25,392.40","25,389.24","25,420.29","56,561,293"
29-Oct-2021,08:55,"25,391.96",+8.98,+0.04%,"25,387.13","25,375.54","25,396.39","48,644,664"
29-Oct-2021,08:50,"25,382.98",-7.14,-0.03%,"25,389.65","25,374.27","25,390.35","31,331,613"
29-Oct-2021,08:45,"25,390.12",+9.69,+0.04%,"25,378.95","25,369.71","25,390.19","22,235,592"
29-Oct-2021,08:40,"25,380.43",-1.51,-0.01%,"25,386.47","25,371.29","25,394.81","50,206,919"
29-Oct-2021,08:35,"25,381.94",-4.23,-0.02%,"25,387.92","25,379.39","25,402.47","83,026,726"
29-Oct-2021,08:30,"25,386.17",-20.60,-0.08%,"25,407.08","25,381.04","25,407.30","35,667,822"
29-Oct-2021,08:25,"25,406.77",+31.06,+0.12%,"25,371.67","25,367.13","25,407.35","34,501,690"
29-Oct-2021,08:20,"25,375.71",-0.44,-0.00%,"25,375.09","25,368.65","25,386.29","20,327,079"
29-Oct-2021,08:15,"25,376.15",+22.99,+0.09%,"25,356.56","25,352.22","25,378.99","26,973,922"
29-Oct-2021,08:10,"25,353.16",+6.41,+0.03%,"25,344.93","25,340.31","25,359.08","24,584,496"
29-Oct-2021,08:05,"25,346.75",+8.89,+0.04%,"25,338.73","25,331.62","25,361.09","18,477,205"
29-Oct-2021,08:00,"25,337.86",-6.01,-0.02%,"25,345.75","25,328.34","25,348.16","19,729,217"
29-Oct-2021,07:55,"25,343.87",-15.35,-0.06%,"25,358.10","25,334.99","25,358.10","40,279,867"
29-Oct-2021,07:50,"25,359.22",+14.30,+0.06%,"25,348.84","25,336.86","25,362.64","20,487,446"
29-Oct-2021,07:45,"25,344.92",-21.70,-0.09%,"25,364.90","25,342.89","25,372.66","26,869,035"
29-Oct-2021,07:40,"25,366.62",-4.46,-0.02%,"25,370.25","25,366.62","25,381.11","23,749,505"
29-Oct-2021,07:35,"25,371.08",-4.21,-0.02%,"25,373.32","25,360.40","25,380.00","16,021,487"
29-Oct-2021,07:30,"25,375.29",+5.41,+0.02%,"25,369.32","25,362.84","25,384.73","22,637,974"
29-Oct-2021,07:25,"25,369.88",-13.41,-0.05%,"25,382.18","25,361.48","25,384.16","32,639,772"
29-Oct-2021,07:20,"25,383.29",+9.73,+0.04%,"25,373.20","25,366.73","25,386.70","18,832,982"
29-Oct-2021,07:15,"25,373.56",-11.41,-0.04%,"25,385.21","25,370.03","25,388.71","20,551,103"
29-Oct-2021,07:10,"25,384.97",-26.18,-0.10%,"25,411.24","25,368.93","25,414.54","21,424,116"
29-Oct-2021,07:05,"25,411.15",-5.05,-0.02%,"25,415.74","25,398.28","25,426.97","16,327,804"
29-Oct-2021,07:00,"25,416.20",+17.38,+0.07%,"25,397.37","25,391.88","25,430.95","24,728,141"
29-Oct-2021,06:55,"25,398.82",-7.62,-0.03%,"25,407.20","25,386.53","25,411.36","13,855,586"
29-Oct-2021,06:50,"25,406.44",-17.17,-0.07%,"25,422.80","25,406.44","25,426.79","54,171,018"
29-Oct-2021,06:45,"25,423.61",-9.48,-0.04%,"25,434.50","25,417.32","25,437.62","16,830,057"
29-Oct-2021,06:40,"25,433.09",-6.53,-0.03%,"25,438.78","25,424.73","25,440.92","12,515,396"
29-Oct-2021,06:35,"25,439.62",-0.86,-0.00%,"25,442.18","25,435.16","25,461.98","18,166,720"
29-Oct-2021,06:30,"25,440.48",+0.50,+0.00%,"25,440.31","25,435.27","25,452.62","19,845,304"
29-Oct-2021,06:25,"25,439.98",-3.39,-0.01%,"25,444.82","25,437.08","25,453.21","10,858,744"
29-Oct-2021,06:20,"25,443.37",+9.03,+0.04%,"25,433.52","25,430.39","25,449.38","20,073,956"
29-Oct-2021,06:15,"25,434.34",-4.91,-0.02%,"25,438.06","25,421.06","25,438.06","28,576,138"
29-Oct-2021,06:10,"25,439.25",+23.53,+0.09%,"25,412.78","25,405.91","25,442.53","12,295,900"
29-Oct-2021,06:05,"25,415.72",-25.70,-0.10%,"25,439.51","25,406.95","25,441.06","29,372,335"
29-Oct-2021,05:10,"25,441.42",0.00,0.00%,"25,441.42","25,441.42","25,441.42",0
29-Oct-2021,05:05,"25,441.42",+1.45,+0.01%,"25,441.42","25,441.42","25,441.42","37,300"
29-Oct-2021,05:00,"25,439.97",+2.75,+0.01%,"25,437.04","25,430.22","25,443.85","10,664,318"
29-Oct-2021,04:55,"25,437.22",-10.06,-0.04%,"25,448.89","25,434.47","25,454.15","14,812,792"
29-Oct-2021,04:50,"25,447.28",+0.60,+0.00%,"25,445.44","25,442.95","25,458.06","9,924,673"
29-Oct-2021,04:45,"25,446.68",-0.27,-0.00%,"25,446.47","25,439.03","25,454.07","10,084,408"
29-Oct-2021,04:40,"25,446.95",+17.75,+0.07%,"25,431.32","25,429.85","25,461.44","18,640,104"
29-Oct-2021,04:35,"25,429.20",-14.24,-0.06%,"25,447.11","25,421.90","25,447.34","10,485,556"
29-Oct-2021,04:30,"25,443.44",+29.75,+0.12%,"25,413.93","25,406.99","25,446.24","17,090,754"
29-Oct-2021,04:25,"25,413.69",+30.67,+0.12%,"25,381.64","25,380.62","25,417.92","15,748,184"
29-Oct-2021,04:20,"25,383.02",+3.05,+0.01%,"25,380.88","25,371.62","25,387.49","16,687,977"
29-Oct-2021,04:15,"25,379.97",-24.42,-0.10%,"25,405.78","25,371.31","25,412.68","14,471,899"
29-Oct-2021,04:10,"25,404.39",-22.48,-0.09%,"25,430.37","25,403.33","25,437.39","12,069,242"
29-Oct-2021,04:05,"25,426.87",+1.10,+0.00%,"25,427.09","25,398.03","25,430.77","14,145,297"
29-Oct-2021,04:00,"25,425.77",-23.19,-0.09%,"25,447.34","25,425.37","25,451.80","37,320,388"
29-Oct-2021,03:55,"25,448.96",-41.71,-0.16%,"25,488.64","25,445.46","25,516.22","18,726,212"
29-Oct-2021,03:50,"25,490.67",+41.93,+0.16%,"25,449.81","25,446.76","25,505.16","26,077,087"
