29-Dec-2021,03:20,"23,111.64",+1.88,+0.01%,"23,113.12","23,104.93","23,118.13","9,730,399"
29-Dec-2021,03:15,"23,109.76",-9.51,-0.04%,"23,120.67","23,109.70","23,133.15","8,750,622"
29-Dec-2021,03:10,"23,119.27",+16.75,+0.07%,"23,102.85","23,098.74","23,121.74","22,483,201"
29-Dec-2021,03:05,"23,102.52",-13.68,-0.06%,"23,117.79","23,100.15","23,126.37","5,898,488"
29-Dec-2021,03:00,"23,116.20",+14.50,+0.06%,"23,102.14","23,096.61","23,116.20","7,606,235"
29-Dec-2021,02:55,"23,101.70",-12.46,-0.05%,"23,112.55","23,094.33","23,116.63","8,040,593"
29-Dec-2021,02:50,"23,114.16",-16.29,-0.07%,"23,130.89","23,111.52","23,132.00","5,903,016"
29-Dec-2021,02:45,"23,130.45",-6.95,-0.03%,"23,137.11","23,121.95","23,147.56","4,133,842"
29-Dec-2021,02:40,"23,137.40",+3.60,+0.02%,"23,132.71","23,124.99","23,141.89","7,823,260"
29-Dec-2021,02:35,"23,133.80",+19.49,+0.08%,"23,115.45","23,109.93","23,140.53","8,710,523"
29-Dec-2021,02:30,"23,114.31",+2.69,+0.01%,"23,116.29","23,094.04","23,123.68","10,411,502"
29-Dec-2021,02:25,"23,111.62",+10.04,+0.04%,"23,101.50","23,094.32","23,111.62","7,631,625"
29-Dec-2021,02:20,"23,101.58",+6.61,+0.03%,"23,093.83","23,082.23","23,122.46","10,595,106"
29-Dec-2021,02:15,"23,094.97",-9.72,-0.04%,"23,104.24","23,091.87","23,117.59","11,324,587"
29-Dec-2021,02:10,"23,104.69",-3.81,-0.02%,"23,106.36","23,092.32","23,121.14","14,030,030"
29-Dec-2021,02:05,"23,108.50",+16.12,+0.07%,"23,090.16","23,073.45","23,112.20","21,766,363"
29-Dec-2021,02:00,"23,092.38",-41.41,-0.18%,"23,135.37","23,088.66","23,135.37","9,801,311"
29-Dec-2021,01:55,"23,133.79",+50.33,+0.22%,"23,083.03","23,082.38","23,148.34","24,144,955"
29-Dec-2021,01:50,"23,083.46",-19.46,-0.08%,"23,101.19","23,083.40","23,108.46","10,936,504"
29-Dec-2021,01:45,"23,102.92",-30.80,-0.13%,"23,134.76","23,093.38","23,147.69","10,729,633"
29-Dec-2021,01:40,"23,133.72",+6.41,+0.03%,"23,131.11","23,117.89","23,159.02","12,404,862"
29-Dec-2021,01:35,"23,127.31",-126.67,-0.54%,"23,244.88","23,125.26","23,244.88","26,053,760"
29-Dec-2021,01:25,"23,253.98",-26.58,-0.11%,"23,253.98","23,253.98","23,253.98","16,397,410"
28-Dec-2021,08:10,"23,280.56",+21.73,+0.09%,"23,280.56","23,280.56","23,280.56","101,971,964"
28-Dec-2021,08:05,"23,258.83",+4.23,+0.02%,"23,258.83","23,258.83","23,258.83","160,600"
28-Dec-2021,08:00,"23,254.60",+3.51,+0.02%,"23,253.73","23,246.41","23,260.39","28,039,074"
28-Dec-2021,07:55,"23,251.09",+23.19,+0.10%,"23,226.57","23,226.57","23,259.09","35,616,334"
28-Dec-2021,07:50,"23,227.90",+13.66,+0.06%,"23,210.00","23,209.94","23,231.34","24,032,213"
28-Dec-2021,07:45,"23,214.24",-12.84,-0.06%,"23,223.86","23,214.24","23,232.79","34,104,516"
28-Dec-2021,07:40,"23,227.08",+6.03,+0.03%,"23,221.53","23,218.93","23,233.73","15,597,220"
28-Dec-2021,07:35,"23,221.05",+0.53,+0.00%,"23,220.34","23,219.13","23,234.39","16,441,648"
28-Dec-2021,07:30,"23,220.52",-3.45,-0.01%,"23,220.56","23,217.56","23,231.12","21,666,989"
28-Dec-2021,07:25,"23,223.97",-3.10,-0.01%,"23,222.89","23,211.26","23,232.06","20,198,165"
28-Dec-2021,07:20,"23,227.07",+3.48,+0.01%,"23,225.57","23,214.23","23,233.45","33,738,386"
28-Dec-2021,07:15,"23,223.59",-8.92,-0.04%,"23,232.97","23,221.48","23,237.86","12,757,243"
28-Dec-2021,07:10,"23,232.51",-1.94,-0.01%,"23,238.30","23,229.59","23,249.92","12,072,470"
28-Dec-2021,07:05,"23,234.45",-22.34,-0.10%,"23,259.56","23,231.12","23,262.79","12,909,103"
28-Dec-2021,07:00,"23,256.79",-5.83,-0.03%,"23,262.31","23,253.16","23,269.17","34,316,325"
28-Dec-2021,06:55,"23,262.62",-0.56,-0.00%,"23,262.61","23,258.08","23,273.89","12,636,879"
28-Dec-2021,06:50,"23,263.18",-11.53,-0.05%,"23,274.12","23,252.50","23,279.06","13,348,875"
28-Dec-2021,06:45,"23,274.71",+3.30,+0.01%,"23,273.38","23,268.35","23,285.54","11,876,855"
28-Dec-2021,06:40,"23,271.41",-0.17,-0.00%,"23,273.12","23,264.62","23,288.43","18,145,090"
28-Dec-2021,06:35,"23,271.58",-22.64,-0.10%,"23,290.67","23,265.24","23,297.59","12,060,190"
28-Dec-2021,06:30,"23,294.22",+13.64,+0.06%,"23,282.21","23,270.97","23,296.82","13,464,300"
28-Dec-2021,06:25,"23,280.58",+28.97,+0.12%,"23,249.63","23,248.65","23,288.40","14,103,046"
28-Dec-2021,06:20,"23,251.61",+25.86,+0.11%,"23,227.66","23,227.11","23,256.77","12,665,274"
28-Dec-2021,06:15,"23,225.75",-9.60,-0.04%,"23,233.20","23,225.75","23,237.64","15,673,436"
28-Dec-2021,06:10,"23,235.35",-17.89,-0.08%,"23,253.20","23,230.96","23,259.04","19,849,775"
28-Dec-2021,06:05,"23,253.24",+13.11,+0.06%,"23,239.16","23,237.97","23,261.23","17,562,540"
28-Dec-2021,06:00,"23,240.13",+0.03,+0.00%,"23,241.64","23,232.33","23,243.33","15,479,918"
28-Dec-2021,05:55,"23,240.10",+20.60,+0.09%,"23,219.52","23,216.53","23,240.47","10,058,960"
28-Dec-2021,05:50,"23,219.50",-1.94,-0.01%,"23,223.22","23,211.29","23,224.44","11,476,134"
28-Dec-2021,05:45,"23,221.44",+7.56,+0.03%,"23,214.04","23,210.96","23,234.28","15,136,872"
28-Dec-2021,05:40,"23,213.88",-1.49,-0.01%,"23,213.72","23,207.29","23,221.28","15,556,320"
28-Dec-2021,05:35,"23,215.37",-4.39,-0.02%,"23,218.28","23,209.21","23,225.68","18,439,892"
28-Dec-2021,05:30,"23,219.76",-3.01,-0.01%,"23,222.57","23,206.67","23,228.01","17,345,175"
28-Dec-2021,05:25,"23,222.77",-16.56,-0.07%,"23,239.05","23,220.12","23,245.82","21,958,093"
28-Dec-2021,05:20,"23,239.33",+7.12,+0.03%,"23,232.21","23,223.21","23,247.80","12,474,801"
28-Dec-2021,05:15,"23,232.21",+17.91,+0.08%,"23,213.98","23,213.98","23,237.77","15,167,318"
28-Dec-2021,05:10,"23,214.30",+24.37,+0.11%,"23,193.14","23,187.36","23,217.43","15,916,775"
28-Dec-2021,05:05,"23,189.93",-19.08,-0.08%,"23,209.61","23,176.04","23,210.76","29,775,553"
28-Dec-2021,04:10,"23,209.01",0.00,0.00%,"23,209.01","23,209.01","23,209.01",0
28-Dec-2021,04:05,"23,209.01",+0.93,+0.00%,"23,209.01","23,209.01","23,209.01","18,000"
28-Dec-2021,04:00,"23,208.08",+9.19,+0.04%,"23,199.80","23,195.85","23,209.34","12,258,815"
28-Dec-2021,03:55,"23,198.89",-1.30,-0.01%,"23,204.16","23,189.60","23,204.16","10,462,605"
28-Dec-2021,03:50,"23,200.19",+6.84,+0.03%,"23,195.62","23,185.92","23,221.45","11,264,987"
28-Dec-2021,03:45,"23,193.35",+1.18,+0.01%,"23,195.89","23,185.87","23,199.14","8,928,292"
28-Dec-2021,03:40,"23,192.17",+17.28,+0.07%,"23,177.40","23,170.88","23,192.41","16,594,074"
28-Dec-2021,03:35,"23,174.89",-42.15,-0.18%,"23,217.21","23,172.06","23,220.90","17,391,266"
28-Dec-2021,03:30,"23,217.04",+13.28,+0.06%,"23,204.43","23,203.19","23,221.41","13,514,265"
28-Dec-2021,03:25,"23,203.76",+17.39,+0.08%,"23,189.13","23,188.26","23,207.33","19,495,765"
28-Dec-2021,03:20,"23,186.37",-8.68,-0.04%,"23,193.16","23,186.37","23,204.31","17,764,032"
